dma_code,dma_name,case,status,case_reason,mnf_start,mnf_end,current_mnf,baseline_mean,baseline_sd,threshold,watch_threshold,mk_z,mk_trend,mk_significant,cusum_h,cusum_breached,cusum_recent_breach,cusum_step_rapid,sustained_flow_breach,sustained_run_intervals,pressure_drop_confirmed,hard_threshold_breached,excess_per_hour,est_loss_per_day,base_win_len,r_eff_median,loss_factor_median,proximity_estimate,favad_volume_total,user_type,pipe_material,generated_at
DM-53-05-03-04,DM-53-05-03-04,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (76.8) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (97.5) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:45,03:45,76.75,82.0,3.793,89.586,85.793,-1.61,ไม่มีแนวโน้มชัดเจน,False,15.172,True,False,False,False,0,False,False,2.75,66.0,14,0.0,0.1,,66.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-05-04-01,DM-53-05-04-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),01:30,03:30,46.5,42.298,1.651,45.601,43.95,-1.167,ไม่มีแนวโน้มชัดเจน,False,6.606,True,False,False,False,2,True,False,1.577,37.85,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),37.85,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-05-05-01,DM-53-05-05-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,30.875,46.587,13.798,74.183,60.385,0.894,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,55.194,False,False,False,False,1,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-05-06-01,DM-53-05-06-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,15.375,10.731,1.672,14.075,12.403,0.179,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,6.688,False,False,False,False,3,True,False,1.061,25.46,14,0.0,0.00203,,25.46,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-05-09-02,DM-53-05-09-02,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (88.1) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (88.1) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,22:45,00:45,88.125,83.407,5.983,95.374,89.391,1.968,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,23.934,False,False,False,False,5,False,False,2.468,59.23,14,0.0,0.1,,59.23,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-05-10-01,DM-53-05-10-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),22:45,00:45,29.375,28.414,0.725,29.865,29.14,0.358,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,2.902,True,False,False,False,1,True,False,0.127,3.06,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),3.06,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-06-01-01,DM-53-06-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:45,03:45,19.0,20.788,1.906,24.601,22.695,0.449,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,7.624,False,False,False,False,2,True,False,0.0,0.0,14,0.0001,0.30429,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-06-01-02,DM-53-06-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),02:00,04:00,151.5,147.615,13.521,174.657,161.136,1.431,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,54.084,False,False,False,False,0,False,False,2.093,50.23,14,0.0,0.1,,50.23,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-06-02-01,DM-53-06-02-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),02:00,04:00,62.125,60.5,1.586,63.671,62.086,-0.449,ไม่มีแนวโน้มชัดเจน,False,6.343,True,False,False,False,2,True,False,2.583,62.0,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),62.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-06-05-02,DM-53-06-05-02,A,alert,Flow สูงกว่าเกณฑ์ต่อเนื่อง 12 intervals + CUSUM ขยับฐานฉับพลันใน 1-2 วันล่าสุด + แรงดันตกยืนยัน,23:00,01:00,108.375,92.866,3.01,98.886,95.876,0.537,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,12.039,True,False,True,True,12,True,False,13.676,328.21,14,0.0,0.00143,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),328.21,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-06-06-01,DM-53-06-06-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (135.9) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (178.4) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,02:00,04:00,135.875,155.625,7.587,170.799,163.212,-2.862,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,30.347,True,False,True,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-08-01-02,DM-53-08-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),16:15,18:15,0.625,4.616,13.433,31.481,18.049,0.18,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,53.73,False,False,False,False,0,False,False,0.0,0.0,14,0.00057,55.92308,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-53-09-05-01,DM-53-09-05-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (50.9) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (61.6) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:00,03:00,50.875,66.933,24.333,115.599,91.266,-2.604,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,97.333,False,False,False,False,0,False,False,0.0,0.0,14,0.0,0.1,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-01-04-01,DM-54-01-04-01,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,21:00,23:00,52.75,49.732,2.019,53.77,51.751,2.065,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,8.075,True,True,False,False,6,True,False,4.31,103.43,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),103.43,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-02-02-02,DM-54-02-02-02,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),00:45,02:45,31.125,25.423,2.384,30.19,27.807,1.61,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,9.534,True,False,False,False,6,False,False,7.035,168.85,14,1e-05,0.00255,ใกล้ RTU สัมพัทธ์ (< 2 กม. โดยประมาณ),168.85,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-02-05-01,DM-54-02-05-01,B,watch,CUSUM สะสมเป็นบวกต่อเนื่อง (ยังไม่ Step-up ฉับพลัน),22:30,00:30,126.25,122.342,3.072,128.486,125.414,1.167,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,12.288,True,False,True,False,4,False,False,2.824,67.79,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),67.79,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-02-05-02,DM-54-02-05-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),00:30,02:30,27.125,27.654,3.173,33.999,30.826,-0.629,ไม่มีแนวโน้มชัดเจน,False,12.69,False,False,False,False,0,False,False,1.721,41.31,14,2e-05,5.26923,,41.31,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-02-05-03,DM-54-02-05-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,34.25,70.615,9.292,89.199,79.907,0.716,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,37.168,False,False,False,True,24,False,False,0.0,0.0,14,0.0,0.01179,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-03-01-02,DM-54-03-01-02,A,alert,Flow สูงกว่าเกณฑ์ต่อเนื่อง 19 intervals + CUSUM ขยับฐานฉับพลันใน 1-2 วันล่าสุด,18:00,20:00,126.812,80.491,2.01,84.511,82.501,1.968,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,8.039,True,False,True,True,19,False,False,71.905,1725.71,14,0.0,0.1,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),1725.71,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-03-01-03,DM-54-03-01-03,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (38.0) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (41.0) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,22:30,00:30,38.0,36.271,2.696,41.662,38.966,-0.179,ไม่มีแนวโน้มชัดเจน,False,10.782,True,False,False,False,0,False,False,1.063,25.5,14,1e-05,0.1,,25.5,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-03-02-01,DM-54-03-02-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,34.75,36.702,2.486,41.674,39.188,-0.988,ไม่มีแนวโน้มชัดเจน,False,9.945,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,6.26923,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-03-02-02,DM-54-03-02-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,128.5,128.087,11.866,151.818,139.952,-0.179,ไม่มีแนวโน้มชัดเจน,False,47.463,False,False,False,False,0,False,False,3.872,92.92,14,0.0,0.1,,92.92,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-03-02-03,DM-54-03-02-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,116.75,119.471,8.645,136.761,128.116,0.0,ไม่มีแนวโน้มชัดเจน,False,34.581,False,False,False,False,0,False,False,0.0,0.0,14,0.0,2.80769,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-04-01-01,DM-54-04-01-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:15,03:15,31.875,33.269,1.574,36.418,34.843,-0.902,ไม่มีแนวโน้มชัดเจน,False,6.297,False,False,False,False,0,False,False,0.0,0.0,14,1e-05,4.76374,,0.0,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-04-02-01,DM-54-04-02-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (46.5) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (52.4) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,01:00,03:00,46.5,46.452,1.687,49.825,48.139,0.269,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,6.747,True,True,False,False,1,True,False,1.715,41.15,14,2e-05,5.73077,,41.15,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-05-01-02,DM-54-05-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),22:30,00:30,110.125,117.003,14.116,145.234,131.119,0.0,ไม่มีแนวโน้มชัดเจน,False,56.463,False,False,False,False,0,False,False,6.705,160.93,14,0.0,3.67857,,160.93,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-06-04-03,DM-54-06-04-03,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),22:30,00:30,30.125,29.839,2.154,34.148,31.994,0.269,มีแนวโน้มเพิ่มขึ้นเล็กน้อย (ยังไม่ชัดเจนพอ),False,8.618,False,False,False,False,1,False,False,0.619,14.86,14,0.0,2.24215,,14.86,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-07-03-01,DM-54-07-03-01,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),01:00,03:00,104.875,95.712,16.463,128.637,112.174,-0.179,ไม่มีแนวโน้มชัดเจน,False,65.851,False,False,False,False,0,False,False,10.288,246.92,14,0.0,0.00851,,246.92,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-08-03-01,DM-54-08-03-01,C,ok,เคยมีสัญญาณผิดปกติ (Mann-Kendall/CUSUM สะสม) แต่ MNF ล่าสุด (246.4) ลดลงมาต่ำกว่า 70% ของพีคล่าสุด (475.5) แล้ว — น่าจะเป็นเหตุการณ์ที่จบไปแล้ว/ซ่อมเสร็จแล้ว จึงไม่ขึ้นเตือน,23:15,01:15,246.375,280.039,44.953,369.945,324.992,-1.789,ลดลงต่อเนื่อง (มีนัยสำคัญ),True,179.813,True,False,False,False,1,True,False,3.586,86.07,14,0.0,0.00082,,86.07,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-09-01-01,DM-54-09-01-01,B,watch,Mann-Kendall ยืนยันแนวโน้มขึ้นต่อเนื่อง,22:30,00:30,77.125,68.586,3.952,76.491,72.539,2.683,เพิ่มขึ้นต่อเนื่อง (มีนัยสำคัญ),True,15.81,False,False,False,False,2,False,False,6.122,146.93,14,1e-05,0.72802,ไกลจาก RTU สัมพัทธ์ / ปลายสาย (> 2 กม. โดยประมาณ),146.93,RESIDENTIAL,PVC,2026-08-13 08:45:24
DM-54-09-01-02,DM-54-09-01-02,C,ok,ไม่พบสัญญาณผิดปกติเชิงสถิติ (ใช้น้ำตามพฤติกรรมปกติ),20:15,22:15,35.375,29.723,9.892,49.508,39.616,0.0,ไม่มีแนวโน้มชัดเจน,False,39.57,False,False,False,True,12,False,False,5.652,135.64,14,0.0,0.00989,,135.64,RESIDENTIAL,PVC,2026-08-13 08:45:24
